Unnamed: 0,RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
413,556.0,399.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBB51FE4FFAF9E4F03E477F91BE034CD?id=2003BRY/KOS6574-6579:3,1.0,5.73,9,-93272,CCl2=CCl,,,ClC#CCl,[None],,590,1.0
414,557.0,400.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DB69CCB84EA8319B56C57D7535AC4D46?id=1994WAL/ELL2346-2356:9,2.0,8,-12,,FC(O)O(.),FC(O)OO,,[None],,,"296
 
K",2.0
422,567.0,406.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8CB8425D8587B84C76BC302F48CF8EB2?id=1984DAV/SCA249:18,1.0,3.16,13,-251929,[None],,,[None],,,760,1.0
443,601.0,428.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E489DFD4E30C03592EE2A10CA1AB97AD?id=1992JIA/TAY8964-8966:6,1.0,3.2,13,-108920,CHCl2CH2(.),,,CH2=CHCl,[None],,298,1.0
444,602.0,429.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6776D19D47BA757311EBE3C34C7641CC?id=1984SAW/ONE801-816:3,1.0,1.26,12,-122223,CH3CH2CH2SiH,,,['[SiH2]1CCC1'],,,1100,1.0
446,604.0,431.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9AD6B59E7099A939524321E414AF1201?id=2010XU/LIN11477-11482:9,2.0,2.68,-2,-106575,ClClO,,,ClO,[None],,900,2.0
447,605.0,431.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9AD6B59E7099A939524321E414AF1201?id=2010XU/LIN11477-11482:8,2.0,6.78,-7,-74481,ClClO,,,ClO,[None],,150,2.0
448,606.0,431.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9AD6B59E7099A939524321E414AF1201?id=2010XU/LIN11477-11482:6,1.0,7.59,14,-70399,ClClO,,,ClO,[None],,150,1.0
449,607.0,432.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B7C1164EF113519B4400D07840127E61?id=1992TSA/WAL8378-8384:12,1.0,1,15,,['CC=1C=C(C=C(C1)C)CCC1=CC(=CC(=C1)C)C'],,,[None],[None],,1040,1.0
451,610.0,435.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8EDD560E8CA947A4D7D2898279C7C3E7?id=1988DUR/AMO636:15,2.0,3.35,-10,-4157,CH2=CHCH=CH(.),CH2=CHCH=CH(.),,[None],,,700,2.0
472,637.0,460.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16F4E338AE02BE7462B8682D6AE190C4?id=1982EAB/MAH1313-1319:9,1.0,5.25,12,-158806,['C(C)(=O)OC(C1=CC=C(C=C1)Cl)C[Si](C)(C)C'],,,CH3C(O)OH,['ClC1=CC=C(C=C1)C=C[Si](C)(C)C'],,570,1.0
473,638.0,461.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=222EA03558D277D491E6D07ED2069644?id=1982EAB/MAH1313-1319:8,1.0,3.31,12,-157144,['C(C)(=O)OC(C1=CC=CC=C1)C[Si](C)(C)C'],,,CH3C(O)OH,['C[Si](C=CC1=CC=CC=C1)(C)C'],,555,1.0
474,639.0,462.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=935959F88CFA04DC8880E63DFC5AFCE3?id=1982EAB/MAH1313-1319:7,1.0,7.08,4,-147166,['C(C)(=O)OC(C1=CC=C(C=C1)C)C[Si](C)(C)C'],,,CH3C(O)OH,['C[Si](C=CC1=CC=C(C=C1)C)(C)C'],,555,1.0
475,640.0,463.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=946497E05E4FB94826E2156687EEBB04?id=1982EAB/MAH1313-1319:6,1.0,1.55,12,-174604,['C(C)(=O)OCC[Si](C1=CC=CC=C1)(C)C'],,,CH3C(O)OH,['C(=C)[Si](C1=CC=CC=C1)(C)C'],,593,1.0
479,644.0,467.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=528FC35B848299A353F2B649D42C8CDA?id=1982FUJ/GAU1059:24,2.0,5.79,-1,,[None],[None],,['C1(=C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])[2H])[2H]'],['C1(C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H]'],,398,2.0
481,646.0,469.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2F1227E2924A0D92CA998127C624C1FD?id=1982ALA/BAL1175-1177:7,1.0,3.16,12,-201210,['C(C)OC1=NC=C(C=C1)C'],,,C2H4,['CC=1C=CC(NC1)=O'],,669,1.0
482,647.0,470.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CB7F8E985CC092AC07251942D22B94D6?id=1982ALA/BAL1175-1177:6,1.0,1.55,12,-196222,['C(C)OC1=NC=CC(=C1)C'],,,C2H4,['CC1=CC(NC=C1)=O'],,663,1.0
483,648.0,471.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=053066B84BE984A9240E5636B82F7E50?id=1982ALA/BAL1175-1177:5,1.0,1.91,12,-195390,['C(C)OC1=NC=CC=C1C'],,,C2H4,['CC=1C(NC=CC1)=O'],,669,1.0
484,649.0,472.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=07656484BDD43C1240A39D84BECD6490?id=1982ALA/BAL1175-1177:4,1.0,2.14,12,-161301,['CC(C)(OC1=NC=CC=C1)C'],,,['C=C(C)C'],['N1C(C=CC=C1)=O'],,585,1.0
485,650.0,473.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16CE6BAE4DDDE66CABE612EAEA3E5E77?id=1997ATK/BAU521-1011:454,1.0,3,13,-43651,CF2ClO,,,COF2,[None],,220,1.0
486,651.0,473.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16CE6BAE4DDDE66CABE612EAEA3E5E77?id=1992ATK/BAU1125-1568:443,1.0,3,13,-43651,CF2ClO,,,COF2,[None],,220,1.0
487,652.0,473.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16CE6BAE4DDDE66CABE612EAEA3E5E77?id=1992WU/CAR1743-1748:1,1.0,1.7,5,-2428,CF2ClO,,,COF2,[None],,238,1.0
488,653.0,473.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16CE6BAE4DDDE66CABE612EAEA3E5E77?id=2004DRO/KOS5972-5978:3,1.0,4.3,10,-23214,CF2ClO,,,COF2,[None],,250,1.0
489,654.0,473.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16CE6BAE4DDDE66CABE612EAEA3E5E77?id=2004DRO/KOS5972-5978:4,1.0,5.4,11,-8655,CF2ClO,,,COF2,[None],,250,1.0
492,657.0,476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA0D58B0694FCCB54BEC787D7C15763F?id=1987DOL/KOR219:3,1.0,3.16,12,-182087,"(E,E)-(CF3CF=CF)2",,,[None],,,516,1.0
493,658.0,477.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2BDA398DAE7750EF4D024B13509FAD7C?id=1987DOL/KOR219:2,1.0,2,11,-137189,"(E,Z)-(CF3CF=CF)2",,,['FC1=C([C@@]([C@@]1(C(F)(F)F)F)(C(F)(F)F)F)F'],,,372,1.0
494,659.0,478.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=916CA57FC482D82B67B8D416CAF6B609?id=1987DOL/KOR219:1,1.0,2.51,10,-98111,"(Z,Z)-(CF3CF=CF)2",,,[None],,,350,1.0
499,665.0,484.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DFD21CB9A31EAE45014715D1CFE48A63?id=1982BAL/HIS1615:8,1.0,2,11,-73001,(CH3)2C(CH2OOH)CH2(.),,,(.)OH,['CC1(COC1)C'],,653,1.0
500,666.0,484.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DFD21CB9A31EAE45014715D1CFE48A63?id=1975BAK/BAL285:2,1.0,1,6,,(CH3)2C(CH2OOH)CH2(.),,,(.)OH,['CC1(COC1)C'],,"753
 
K",1.0
501,667.0,484.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DFD21CB9A31EAE45014715D1CFE48A63?id=2004SUN/BOZ1694-1711:23,1.0,1.06,17,-100362,(CH3)2C(CH2OOH)CH2(.),,,(.)OH,['CC1(COC1)C'],,300,1.0
502,668.0,484.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DFD21CB9A31EAE45014715D1CFE48A63?id=2004SUN/BOZ1694-1711:24,1.0,4.15,11,-48103,(CH3)2C(CH2OOH)CH2(.),,,(.)OH,['CC1(COC1)C'],,900,1.0
503,669.0,485.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4FF01BC5713F85A7C4F714CC481488CD?id=2004SUN/BOZ1694-1711:27,1.0,3.75,18,-148243,(CH3)2C(CH2OOH)CH2(.),,,(.)CH3,['CC(COO)=C'],,300,1.0
504,670.0,485.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4FF01BC5713F85A7C4F714CC481488CD?id=2004SUN/BOZ1694-1711:28,1.0,1.96,12,-82467,(CH3)2C(CH2OOH)CH2(.),,,(.)CH3,['CC(COO)=C'],,900,1.0
511,677.0,490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=660CE4665255D3D80F36E7FE8791DBBD?id=1982BAL/HIS1615:5,1.0,1.25,12,-96448,(CH3)2C(CH2OOH)CH2(.),,,[None],['CC(=O)C'],,653,1.0
512,678.0,491.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6C0AC4191DAFBDC3BFFCA41AC2CE7078?id=2000VON/HOP1963-1979:2,1.0,2,12,-166200,['CC1=CC1C'],,,['C(C)C1=CC1'],,,471,1.0
513,679.0,491.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6C0AC4191DAFBDC3BFFCA41AC2CE7078?id=1997HOP/VON381-383:6,1.0,1.95,12,-166289,['CC1=CC1C'],,,['C(C)C1=CC1'],,,482,1.0
521,689.0,500.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=23C108B6CE6AB147EB572F6D14FA63F5?id=1987ROG/WAL2313:5,1.0,3.87,12,-83976,C2H5SiH,,,['[SiH2]1CC1'],,,650,1.0
527,695.0,505.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CC8C882AC470F00AD208AD096D41B6E6?id=1990ALA/ALB2903-2910:5,1.0,7.76,12,-158806,['CC(C)(C)OC(=O)C1=CC=NC=C1'],,,['N1=CC=C(C=C1)C(=O)O'],['C=C(C)C'],,549,1.0
534,704.0,514.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D9A704A064E0317D4AF2836DC20EDB40?id=1990WIB/CAR5854-5861:11,1.0,1,14,-193727,['C123CC=CCC1(CC2)CC3'],,,['C=C1CC=CCC(CC1)=C'],,,598,1.0
540,716.0,525.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=56D56E49F361BB4238005838162C5B7C?id=2002BEL/DAC172-183:9,1.0,5,12,-211292,CH3C=C=CH2,,,[None],,,1100,1.0
544,720.0,529.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0E2EB302B6259529B1F0EC86AAB093B8?id=1986CHI/ANN4398:2,1.0,2.3,-5,,[None],,,[None],[None],,"693
 
K",1.0
545,721.0,530.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=64B1F1E094E5FE53D811F62CA89EB8B5?id=1986CHI/ANN4398:1,1.0,3.5,-5,,[None],,,[None],,,"693
 
K",1.0
551,729.0,535.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=937D487BB0DC6C9803415FFD8C6A18EC?id=1995RUS/DAV3717-3723:3,1.0,3.16,15,-149660,[None],,,CO,[None],[None],523,1.0
553,732.0,538.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AC0EAD1D71070D65E9A691AC2BF28458?id=1991ROT/RUH2047-2051:1,1.0,1.78,13,-138020,[None],,,[None],,,423,1.0
554,733.0,539.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0991701243BAD9AA177E2EC0F1967B4B?id=1982HUY/HUB251:12,1.0,4.37,14,-188739,['C12CC=CCC(C=C1)CC2'],,,[None],,,459,1.0
555,734.0,540.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=87050323608731DC6C1AFCACFD152276?id=1982HUY/HUB251:11,1.0,4.17,14,-194559,['C12CC=CCC(C=C1)CC2'],,,[None],,,459,1.0
556,735.0,541.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=90D7FDFA67D70F3EFDC4BAB0A15A3B2F?id=1982HUY/HUB251:10,1.0,1.41,14,-193727,['C12CC=CCC(C=C1)CC2'],,,[None],,,459,1.0
557,736.0,542.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C31D62E889A31729DB57ABFF3BC2748D?id=1982HUY/HUB251:9,1.0,5.25,15,-206199,['C12CC=CCC(C=C1)CC2'],,,['C=CC=C'],['C1=CC=CCC1'],,459,1.0
560,740.0,545.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7CC61B6D52E2AB5BEDCD0D1D649883A7?id=2004FAS/CAV3829-3843:8,1.0,1.6,12,-216313,[None],,,[None],,,500,1.0
568,753.0,557.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A2CE4BF00FA0C9B09B09047AD56483CB?id=2003BAL/BUR10069-10073:3,1.0,1.3,-4,,['C=CCC\\C=C/CC'],,,['C(C)C(C=C)CC=C'],,,548,1.0
576,774.0,569.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E9DE979219BFC15A482F24EF64320D3D?id=1979FER/STA1287:4,1.0,2.24,15,-181255,[None],,,[None],,,473,1.0
578,776.0,571.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EB374CEC73AC1D533AE308C317EBA9D8?id=1979FER/STA1287:2,1.0,1.41,15,-186244,[None],,,[None],,,473,1.0
602,816.0,596.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6482F5E247588CB661EBC939F6D2CE43?id=1979AMI/TAY624:6,1.0,1.91,12,-182087,['C(C)(=O)OC(C1=NC(=CC=C1)OCC)C'],,,CH3C(O)OH,['C(=C)C1=NC(=CC=C1)OCC'],,637,1.0
604,818.0,598.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C2C7B28E94360969608CA8B12FFB3F6F?id=1979AMI/TAY624:4,1.0,5.37,12,-187076,['C(C)(=O)OC(C1=NC=CC(=C1)C)C'],,,CH3C(O)OH,['C(=C)C1=NC=CC(=C1)C'],,637,1.0
605,819.0,599.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=29C99DE68D4C310DE9CB8B9E8E124452?id=1979AMI/TAY624:3,1.0,4.27,12,-186244,['C(C)(=O)OC(C1=NC(=CC=C1)C)C'],,,CH3C(O)OH,['C(=C)C1=NC(=CC=C1)C'],,637,1.0
606,820.0,600.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4978096A1182D8258F32BFAFF4BC56E5?id=1979AMI/TAY624:2,1.0,4.79,12,-186244,['C(C)(=O)OC(C1=NC=C(C=C1)C)C'],,,CH3C(O)OH,['C(=C)C1=NC=C(C=C1)C'],,638,1.0
613,829.0,608.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=566273DC1E6A46AA4C41E3A8A2655AEC?id=1979BIG/FET122:14,1.0,3.42,9,-151323,['CC(C(=O)O)(C12CCCCCC2C1)C'],,,CO2,[None],,690,1.0
615,831.0,610.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=347CB4D118C64F5DC94AB1556E347F15?id=1979BIG/FET122:12,1.0,1.5,9,-156312,['CC(C(=O)O)(C12CCCCC2C1)C'],,,CO2,['CC1C(CCCC1)=C(C)C'],,690,1.0
616,832.0,611.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7FCCC7B5087C741D31D0C90E0F83FDE3?id=1979BIG/FET122:11,1.0,5.31,9,-156312,['CC(C(=O)O)(C12CCCCC2C1)C'],,,CO2,[None],,690,1.0
618,834.0,613.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B53FCB36B08F4A860FA694DE7F9FA8B0?id=1979BIG/FET122:9,1.0,3.53,10,-174604,['CC(C(=O)O)(C12CCCC2C1)C'],,,CO2,['CC1C(CCC1)=C(C)C'],,690,1.0
619,835.0,614.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=590A2CC33B08844175908769B74D4F6B?id=1979BIG/FET122:8,1.0,5.68,10,-174604,['CC(C(=O)O)(C12CCCC2C1)C'],,,CO2,[None],,690,1.0
627,843.0,622.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D12427F507F7287924DAB98049856A62?id=1979AMI/TAY228:8,1.0,4.47,13,-173772,['C(C)(=O)OC(C1=NC=CC=C1)(C)C'],,,CH3C(O)OH,['CC(C)C1=NC=CC=C1'],,542,1.0
628,844.0,623.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D67FEA9BF260B20A811DB18DD0DAF91C?id=1979AMI/TAY228:7,1.0,1.7,13,-123054,['C(C)(=O)OC(C=1C=NC=CC1)(C)C'],,,CH3C(O)OH,['CC(C)C=1C=NC=CC1'],,542,1.0
629,845.0,624.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E44AFD9FBA615847F71D02C6439196AF?id=1979AMI/TAY228:6,1.0,1.2,13,-162132,['C(C)(=O)OC(C1=CC=C(C=C1)Cl)(C)C'],,,CH3C(O)OH,['ClC1=CC=C(C=C1)C(=C)C'],,529,1.0
634,855.0,632.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A4C9360CB5D3A7350966632E1A5A543B?id=1982FUJ/GAU1059:22,2.0,2.8,-1,,[None],[None],,['C1(C(C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H]'],['C1(=C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])[2H])[2H]'],,398,2.0
635,856.0,632.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A4C9360CB5D3A7350966632E1A5A543B?id=1982FUJ/GAU1059:23,2.0,2.8,-1,,[None],[None],,['C1(C(C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H]'],['C1(=C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])[2H])[2H]'],,398,2.0
636,857.0,633.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B711BA3AFA9F0711E1B4075F4037D4AD?id=1982FUJ/GAU1059:20,2.0,2.4,-1,,[None],[None],,['C1(=C(C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])[2H])[2H]'],['C1(C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H]'],,398,2.0
637,858.0,633.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B711BA3AFA9F0711E1B4075F4037D4AD?id=1982FUJ/GAU1059:21,2.0,2.4,-1,,[None],[None],,['C1(=C(C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])[2H])[2H]'],['C1(C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H]'],,398,2.0
638,859.0,634.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=40373B4B2129F79C6C38A8E9D554E257?id=1982FUJ/GAU1059:19,2.0,4.6,-1,,[None],[None],,['C1(=C(C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])[2H])[2H]'],['C1(C(C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H]'],,398,2.0
639,860.0,634.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=40373B4B2129F79C6C38A8E9D554E257?id=1979FUJ/GAU345:2,2.0,3.8,-1,,[None],[None],,['C1(=C(C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])[2H])[2H]'],['C1(C(C(C(C(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H]'],,343,2.0
675,897.0,639.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=78A41A20BD98DA77422BE85C12F1AE15?id=2003KAK93-104:14,1.0,1.22,12,-5858,[None],,,['C1=CC1'],,,298,1.0
678,900.0,642.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6288C6FD433C4651E413462053CF6FCB?id=1986ALA/TAY1585:3,1.0,3.41,13,-174604,[None],,,['C=C(C)C'],['N1C(C=NC=C1)=O'],,587,1.0
679,901.0,643.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=493FB5B65A436ED4ED3FACFE298E6586?id=1988TAY737-743:5,1.0,8.71,12,-186244,['CC(C)O/C=C/C1=CC=CC=C1'],,,CH3CH=CH2,['C1(=CC=CC=C1)CC=O'],,600,1.0
686,911.0,648.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DEFC0814EE150816C79F406069E8950B?id=1990CHU/DOM3341-3343:3,1.0,3.47,11,-162964,[None],,,HOSO2CH3,['C1(=CC=CC=C1)CC=C'],,553,1.0
688,913.0,650.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6D910C134288D9B0B5808C73E812CD3B?id=2002WAL/DAT2931-2934:5,1.0,3.98,13,-388652,SiH2Cl,,,H2,[None],,300,1.0
689,914.0,650.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6D910C134288D9B0B5808C73E812CD3B?id=2001WAL/DAT2015-2022:9,1.0,3.98,13,-388694,SiH2Cl,,,H2,[None],,400,1.0
690,915.0,651.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B0EEF04F9EA18CB4BE725F27AB9ADCFC?id=1995ROT/HUN1119-1122:2,1.0,1.48,13,-116403,[None],,,[None],[None],,70,1.0
691,916.0,652.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=508BCD967200EAE3D78DE42B6B564328?id=1995ROT/HUN1119-1122:1,1.0,3.39,13,-123054,[None],,,['CC1C(=C(C(=C1C)C)C)C'],['CC1=C(C(=C(C1=C)C)C)C'],,343,1.0
706,933.0,667.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9BDB3F4321115A9BADF03FF277A36FD0?id=1978AMI/TAY1095:15,1.0,9.12,12,-161301,['ClC=1C=C(C=CC1)CC(=O)OC(C)(C)C'],,,['C=C(C)C'],['ClC=1C=C(C=CC1)CC(=O)O'],,543,1.0
707,934.0,668.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8365FA703D08A3D6858B74EBA940E583?id=1978AMI/TAY1095:14,1.0,1.05,13,-162964,['FC1=CC=C(C=C1)CC(=O)OC(C)(C)C'],,,['C=C(C)C'],['FC1=CC=C(C=C1)CC(=O)O'],,523,1.0
708,935.0,669.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BB8C349849A403C3A291697A6C71E8FB?id=1978AMI/TAY1090:10,1.0,1.12,13,-176267,['C1(=CC=CC=C1)OC(OC(C)C1=CC=C(C=C1)[N+](=O)[O-])=O'],,,['C(=C)C1=CC=C(C=C1)[N+](=O)[O-]'],['C1(=CC=CC=C1)OC(O)=O'],,587,1.0
709,936.0,670.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=536684958CD9B084E1B40031841E548C?id=1978AMI/TAY1090:9,1.0,6.46,12,-172941,['[N+](=O)([O-])C=1C=C(C=CC1)C(C)OC(OC1=CC=CC=C1)=O'],,,['C(=C)C1=CC(=CC=C1)[N+](=O)[O-]'],['C1(=CC=CC=C1)OC(O)=O'],,587,1.0
710,937.0,671.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F50CB4B8A384A71AAC501877B53E3B96?id=1978AMI/TAY1090:8,1.0,9.77,12,-173772,['FC(C1=CC=C(C=C1)C(C)OC(OC1=CC=CC=C1)=O)(F)F'],,,['C(=C)C1=CC=C(C=C1)C(F)(F)F'],['C1(=CC=CC=C1)OC(O)=O'],,571,1.0
711,938.0,672.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3769515ACEDA85B0978D4A405EC66DCC?id=1978AMI/TAY1090:7,1.0,8.71,12,-171278,['C1(=CC=CC=C1)OC(OC(C)C1=CC(=CC=C1)Cl)=O'],,,['ClC1=CC(=CC=C1)C=C'],['C1(=CC=CC=C1)OC(O)=O'],,571,1.0
712,939.0,673.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=273C7D6787565B267922B9DC3924BCC4?id=1978AMI/TAY1090:6,1.0,7.94,12,-167952,['C1(=CC=CC=C1)OC(OC(C)C1=CC=C(C=C1)Cl)=O'],,,['ClC1=CC=C(C=C1)C=C'],['C1(=CC=CC=C1)OC(O)=O'],,571,1.0
713,940.0,674.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F1D5E2EAE8DBB0309C14800526DC0574?id=1978AMI/TAY1090:5,1.0,1.62,13,-170447,['C1(=CC=CC=C1)C(C)OC(OC1=CC=CC=C1)=O'],,,['C=CC1=CC=CC=C1'],['C1(=CC=CC=C1)OC(O)=O'],,571,1.0
714,941.0,675.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=58771D51CDFB80B0F30192CBE2AF37D9?id=1978AMI/TAY1090:4,1.0,7.76,12,-165458,['C1(=CC=CC=C1)OC(OC(C)C1=CC(=CC=C1)C)=O'],,,['CC=1C=C(C=C)C=CC1'],['C1(=CC=CC=C1)OC(O)=O'],,571,1.0
715,942.0,676.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=36654045DBA7C7D275644A9F3E54715E?id=1978AMI/TAY1090:3,1.0,1.48,13,-167121,['CC1=CC=C(C=C1)C(C)OC(OC1=CC=CC=C1)=O'],,,['CC1=CC=C(C=C)C=C1'],['C1(=CC=CC=C1)OC(O)=O'],,571,1.0
716,943.0,677.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F6BE3E42B0B9C4F3822B05465CFC7FD0?id=1997ALF689-694:2,1.0,1.51,15,-165458,[None],,,['ClC1C2C=CC1C=C2'],,,513,1.0
725,955.0,689.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7D80BF1320A53D00A86D5A2E686DD019?id=1984DAV/SCA249:15,1.0,3.98,12,-164627,(CH3)3SiSi(CH3),,,[None],,,760,1.0
729,959.0,693.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9A251DBCC6E0D55990DDCF813E8358E7?id=1963SMI/JON3496-3499:14,1.0,1.08,-3,,['CC(C)(C)C1=CC=C(C(=O)OC(C)C)C=C1'],,,CH3CH=CH2,['CC(C)(C)C1=CC=C(C(=O)O)C=C1'],,"610
 
K",1.0
737,973.0,704.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=322BC6BC652ECCD87F1EE93811EC038B?id=1989BET/CLA1292-1299:1,1.0,1,11,-178761,['C[Si]1(CC=CC1)CC=C'],,,CH3CH=CH2,['C[SiH]1C=CC=C1'],,694,1.0
738,974.0,705.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ED1317B290356E6E2C15B60238D4479A?id=1986ALA/TAY1589:4,1.0,1.16,13,-197053,['C(C)OC1=NC=CC2=CC=CC=C12'],,,C2H4,['C1(NC=CC2=CC=CC=C12)=O'],,650,1.0
739,977.0,708.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=97CDC90997F881993D36FBF1D9B2B15F?id=2002WAL/DAT2931-2934:1,1.0,3.51,13,-357690,SiHCl2,,,HCl,[None],,300,1.0
